./arch/arm/mach-imx/iomux-v3.c, 1305, 1015
./arch/arm/mach-imx/irq-common.c, 533, 759
./arch/arm/mach-imx/mach-armadillo5x0.c, 13282, 1819
./arch/arm/mach-imx/mach-bug.c, 1005, 740
./arch/arm/mach-imx/mach-imx1.c, 695, 318
./arch/arm/mach-imx/mach-imx25.c, 952, 337
./arch/arm/mach-imx/mach-imx27_visstrim_m10.c, 13431, 1792
./arch/arm/mach-imx/mach-imx51.c, 1720, 839
./arch/arm/mach-imx/mach-imx53.c, 859, 392
./arch/arm/mach-imx/mach-imx6q.c, 6975, 1615
./arch/arm/mach-imx/mach-imx6sl.c, 1942, 331
./arch/arm/mach-imx/mach-imx6sx.c, 2229, 302
./arch/arm/mach-imx/mach-imx6ul.c, 2166, 246
./arch/arm/mach-imx/mach-imx7d-cm4.c, 354, 80
./arch/arm/mach-imx/mach-imx7d.c, 2265, 391
./arch/arm/mach-imx/mach-imx7ulp.c, 1395, 245
./arch/arm/mach-imx/mach-kzm_arm11_01.c, 6218, 1344
./arch/arm/mach-imx/mach-ls1021a.c, 268, 312
./arch/arm/mach-imx/mach-mx21ads.c, 7811, 1203
./arch/arm/mach-imx/mach-mx27ads.c, 8281, 1572
./arch/arm/mach-imx/mach-mx27_3ds.c, 9598, 1077
./arch/arm/mach-imx/mach-mx31ads.c, 13630, 2144
./arch/arm/mach-imx/mach-mx31lilly.c, 8218, 1189
./arch/arm/mach-imx/mach-mx31lite.c, 6830, 1242
./arch/arm/mach-imx/mach-mx31moboard.c, 15363, 922
./arch/arm/mach-imx/cpuidle-imx7ulp.c, 995, 145
./arch/arm/mach-imx/imx35-dt.c, 640, 268
./arch/arm/mach-imx/mach-imx50.c, 291, 442
./arch/arm/mach-imx/mach-mx31_3ds.c, 14777, 1608
./arch/arm/mach-imx/mx31lilly-db.c, 3667, 1108
./arch/arm/mach-imx/mach-mx35_3ds.c, 11615, 1315
./arch/arm/mach-imx/mach-pca100.c, 8919, 1338
./arch/arm/mach-imx/mach-pcm037.c, 14190, 1321
./arch/arm/mach-imx/mach-pcm037_eet.c, 3550, 582
./arch/arm/mach-imx/mach-pcm043.c, 9778, 894
./arch/arm/mach-imx/mach-qong.c, 5767, 940
./arch/arm/mach-imx/mach-vf610.c, 429, 312
./arch/arm/mach-imx/mach-vpr200.c, 7568, 1243
./arch/arm/mach-imx/mm-imx21.c, 1723, 1232
./arch/arm/mach-imx/mm-imx27.c, 1750, 1302
./arch/arm/mach-imx/mm-imx3.c, 7411, 1694
./arch/arm/mach-imx/mmdc.c, 13685, 1173
./arch/arm/mach-imx/mx31lite-db.c, 3258, 1107
./arch/arm/mach-imx/mx31moboard-devboard.c, 5579, 695
./arch/arm/mach-imx/mx31moboard-marxbot.c, 6327, 770
./arch/arm/mach-imx/mx31moboard-smartbot.c, 2895, 664
./arch/arm/mach-imx/platsmp.c, 2236, 945
./arch/arm/mach-imx/pm-imx25.c, 495, 231
./arch/arm/mach-imx/pm-imx27.c, 629, 263
./arch/arm/mach-imx/pm-imx5.c, 9778, 1761
./arch/arm/mach-imx/pm-imx6.c, 15356, 3815
./arch/arm/mach-imx/pm-imx7ulp.c, 1270, 246
./arch/arm/mach-imx/src.c, 2945, 460
./arch/arm/mach-imx/ssi-fiq-ksym.c, 253, 300
./arch/arm/mach-imx/system.c, 1917, 1416
./arch/arm/mach-imx/tzic.c, 4447, 1660
./arch/arm/mach-imx/devices/devices.c, 481, 780
./arch/arm/mach-imx/devices/platform-fec.c, 1009, 342
./arch/arm/mach-imx/devices/platform-flexcan.c, 1062, 297
./arch/arm/mach-imx/devices/platform-fsl-usb2-udc.c, 1252, 360
./arch/arm/mach-imx/devices/platform-gpio-mxc.c, 565, 296
./arch/arm/mach-imx/devices/platform-gpio_keys.c, 266, 799
./arch/arm/mach-imx/devices/platform-imx-dma.c, 968, 282
./arch/arm/mach-imx/devices/platform-imx-fb.c, 1065, 334
./arch/arm/mach-imx/devices/platform-imx-i2c.c, 1977, 391
./arch/arm/mach-imx/devices/platform-imx-keypad.c, 1288, 386
./arch/arm/mach-imx/devices/platform-imx-ssi.c, 2244, 386
./arch/arm/mach-imx/devices/platform-imx-uart.c, 2563, 415
./arch/arm/mach-imx/devices/platform-imx2-wdt.c, 1308, 386
